Date,Price,Open,High,Low,Volume,Chg%
"Apr 27, 2018",959.56,964.35,965.6,954.13,2.89M,-0.36%
"Apr 26, 2018",962.98,956.27,967.45,953.5,3.92M,0.49%
"Apr 25, 2018",958.24,961.81,966.85,953.88,2.01M,-0.74%
"Apr 24, 2018",965.35,965.35,971.86,960.86,2.52M,-0.04%
"Apr 23, 2018",965.73,987.3,987.3,928.08,7.65M,-1.03%
"Apr 20, 2018",975.78,968.34,978.32,963.93,4.68M,0.87%
"Apr 19, 2018",967.35,967.85,970.24,964.35,1.58M,0.33%
"Apr 18, 2018",964.15,973.33,974.58,962.88,1.36M,-0.82%
"Apr 17, 2018",972.09,969.59,973.33,964.9,1.33M,0.33%
"Apr 16, 2018",968.89,957.87,972.83,957.79,1.42M,0.89%
"Apr 13, 2018",960.36,961.86,967.85,957.42,1.65M,-0.20%
"Apr 12, 2018",962.26,955.87,964.3,950.83,2.36M,0.52%
"Apr 11, 2018",957.29,955.82,957.87,950.58,1.44M,-0.10%
"Apr 10, 2018",958.29,969.34,969.34,954.63,3.03M,-0.94%
"Apr 09, 2018",967.37,957.27,968.84,956.07,2.00M,0.81%
"Apr 06, 2018",959.56,953.98,961.09,950.78,1.86M,0.76%
"Apr 05, 2018",952.33,948.54,954.87,943,2.43M,1.36%
"Apr 04, 2018",939.53,954.35,960.34,937.14,1.86M,-1.70%
"Apr 03, 2018",955.82,959.84,960.71,953.38,2.04M,-0.79%
"Apr 02, 2018",963.46,943.15,965.73,943.15,2.30M,2.39%
"Mar 28, 2018",940.96,939.38,947.74,935.94,4.42M,-0.34%
"Mar 27, 2018",944.2,944.8,947.39,935.92,3.07M,-0.04%
"Mar 26, 2018",944.62,917.91,947.89,914.71,5.25M,2.82%
"Mar 23, 2018",918.73,921.27,924.49,916.58,3.60M,-1.40%
"Mar 22, 2018",931.8,927.39,937.91,925.49,3.34M,0.48%
"Mar 21, 2018",927.39,921.95,929.53,919.6,2.96M,1.05%
"Mar 20, 2018",917.71,920.5,925.89,915.59,1.83M,-0.42%
"Mar 19, 2018",921.57,924.44,927.93,919.53,3.92M,-0.31%
"Mar 16, 2018",924.44,937.91,938.46,921.22,3.95M,-1.48%
"Mar 15, 2018",938.31,930.53,941.65,930.53,2.94M,0.87%
"Mar 14, 2018",930.18,925.94,931.88,921.95,1.84M,0.23%
"Mar 13, 2018",928.06,931.65,940.28,925.44,2.56M,-0.37%
"Mar 12, 2018",931.55,928.03,932.65,924.64,3.28M,0.87%
"Mar 09, 2018",923.47,925.42,930.55,919.95,2.05M,-0.10%
"Mar 08, 2018",924.37,917.86,927.19,913.97,2.76M,1.11%
"Mar 07, 2018",914.26,917.96,924.64,912.22,2.81M,-0.74%
"Mar 06, 2018",921.07,932.92,937.86,917.71,2.29M,-1.27%
"Mar 05, 2018",932.9,934.99,936.91,927.06,1.89M,-0.23%
"Mar 01, 2018",935.09,937.56,944.55,931.93,1.95M,-0.52%
"Feb 28, 2018",940.01,942.68,945.62,936.91,2.03M,-0.96%
"Feb 27, 2018",949.16,955.25,958.74,947.89,2.39M,-0.47%
"Feb 26, 2018",953.65,941.95,955.27,939.68,2.39M,1.65%
"Feb 23, 2018",938.19,926.39,940.33,923.15,2.04M,1.48%
"Feb 22, 2018",924.54,922.95,927.93,918.73,6.63M,-0.23%
"Feb 21, 2018",926.64,931.9,932.2,924.04,1.38M,-0.31%
"Feb 20, 2018",929.53,940.28,940.83,927.34,2.04M,-0.80%
"Feb 19, 2018",937.01,939.21,941.7,927.46,1.83M,-0.02%
"Feb 16, 2018",937.21,939.86,945.32,935.74,1.79M,-0.18%
"Feb 15, 2018",938.86,942.75,945.27,935.42,2.46M,-0.07%
"Feb 14, 2018",939.48,942.8,946.84,935.24,1.79M,0.35%
"Feb 12, 2018",936.24,927.93,940.91,925.51,2.19M,1.47%
"Feb 09, 2018",922.7,921.9,930.28,920,3.20M,-1.67%
"Feb 08, 2018",938.39,939.91,947.19,931.18,2.59M,0.44%
"Feb 07, 2018",934.32,951.38,951.38,929.13,4.18M,-1.26%
"Feb 06, 2018",946.29,927.93,953.88,916.11,5.37M,-0.89%
"Feb 05, 2018",954.8,956.87,965.48,950.81,3.96M,-1.75%
"Feb 02, 2018",971.84,990.79,992.74,968.59,3.67M,-2.17%
"Feb 01, 2018",993.36,1000.77,1005.26,990.45,3.26M,-0.73%
"Jan 31, 2018",1000.62,992.49,1004.51,991.29,3.47M,0.51%
"Jan 30, 2018",995.53,996.68,998.73,989.87,3.20M,-0.21%
"Jan 29, 2018",997.6,986.8,1001.25,986.8,4.12M,1.25%
"Jan 25, 2018",985.28,974.78,987.8,973.08,4.36M,0.88%
"Jan 24, 2018",976.65,974.11,982.31,973.13,2.40M,0.33%
"Jan 23, 2018",973.48,980.32,981.17,969.49,2.52M,-0.61%
"Jan 22, 2018",979.49,977.82,991.79,974.41,4.42M,0.57%
"Jan 19, 2018 ",973.93,965.43,977.77,957.49,5.73M,0.93%
"Jan 18, 2018",965,959.86,974.83,956.9,8.32M,2.32%
"Jan 17, 2018",943.15,946.39,949.16,941.4,1.45M,-0.51%
"Jan 16, 2018",947.96,949.61,952.88,940.53,3.22M,0.13%
"Jan 15, 2018",946.77,932.9,950.09,927.86,6.29M,1.74%
"Jan 12, 2018",930.58,934.42,936.99,927.93,2.17M,-0.39%
"Jan 11, 2018",934.2,930.03,935.92,926.06,2.03M,0.45%
"Jan 10, 2018",930.03,930.53,931.88,926.59,2.31M,0.03%
"Jan 09, 2018",929.78,928.93,932.85,925.44,2.65M,0.17%
"Jan 08, 2018",928.23,930.43,933.27,926.81,2.29M,-0.16%
"Jan 05, 2018",929.73,929.43,931.95,925.71,1.44M,0.20%
"Jan 04, 2018",927.88,924.44,930.68,924.44,1.19M,0.39%
"Jan 03, 2018",924.27,935.42,937.04,923.54,2.27M,-1.05%
"Jan 02, 2018",934.1,927.21,935.42,927.21,2.39M,0.96%
"Jan 01, 2018",925.19,934.27,938.29,923.2,3.29M,-0.96%
"Dec 29, 2017",934.12,936.32,937.51,932,3.17M,-0.30%
"Dec 28, 2017",936.94,927.39,938.36,926.94,4.35M,1.15%
"Dec 27, 2017",926.31,932.97,933.07,923.52,1.74M,-0.62%
"Dec 26, 2017",932.1,938.41,939.31,926.29,3.39M,-0.44%
"Dec 22, 2017",936.24,937.41,937.91,928.81,2.24M,0.45%
"Dec 21, 2017",932.08,937.86,940.41,930.53,3.43M,0.01%
"Dec 20, 2017",932,947.34,949.44,929.76,4.67M,-0.87%
"Dec 19, 2017",940.16,937.81,944.72,935.99,2.48M,0.30%
"Dec 18, 2017",937.39,925.44,947.39,902.64,6.15M,0.29%
"Dec 15, 2017",934.64,925.94,941.9,925.69,6.23M,1.93%
"Dec 14, 2017",916.98,909.97,917.96,903.99,1.84M,0.92%
"Dec 13, 2017",908.65,908,920.45,905.53,1.45M,0.08%
"Dec 12, 2017",907.93,922.5,922.9,905.96,1.21M,-1.44%
"Dec 11, 2017",921.15,921.95,923.82,917.96,1.60M,0.33%
"Dec 08, 2017",918.16,904.99,924.44,904.99,4.48M,1.70%
"Dec 07, 2017",902.82,901.32,906.28,899.55,2.12M,0.35%
"Dec 06, 2017",899.65,907.95,908.65,897.5,3.20M,-0.94%
"Dec 05, 2017",908.2,910.97,912.24,901.49,1.95M,-0.74%
"Dec 04, 2017",915.01,925.39,925.39,913.02,1.82M,-0.76%
"Dec 01, 2017",922.05,925.39,927.93,920,1.93M,-0.30%
"Nov 30, 2017",924.79,932.27,934.89,917.96,2.90M,-1.05%
"Nov 29, 2017",934.57,930.43,935.67,925.84,1.64M,0.43%
"Nov 28, 2017",930.6,925.94,933.42,925.86,2.55M,0.42%
"Nov 27, 2017",926.71,922.45,928.93,920.75,1.94M,0.33%
"Nov 24, 2017",923.64,919.45,926.84,918.46,2.60M,0.46%
"Nov 23, 2017",919.38,927.44,927.93,916.96,1.62M,-0.67%
"Nov 22, 2017",925.56,922.8,927.93,920.23,2.83M,0.49%
"Nov 21, 2017",921.07,916.68,922.95,916.01,1.14M,0.44%
"Nov 20, 2017",917.03,912.47,917.81,912.47,1.20M,0.69%
"Nov 17, 2017",910.75,912.32,917.11,904.56,3.18M,0.99%
"Nov 16, 2017",901.84,900,905.98,895.61,2.01M,0.41%
"Nov 15, 2017",898.13,897,899.82,892.01,3.07M,-0.12%
"Nov 14, 2017",899.17,905.93,907.48,898,2.36M,-0.62%
"Nov 13, 2017",904.76,908.98,909.55,895.51,1.67M,-0.46%
"Nov 10, 2017",908.98,908.83,915.36,904.16,3.87M,-0.32%
"Nov 09, 2017",911.9,911.47,915.46,908.53,1.56M,0.10%
"Nov 08, 2017",910.95,910.57,914.76,907.48,1.64M,0.12%
"Nov 07, 2017",909.82,916.96,920.43,908.35,3.72M,-0.27%
"Nov 06, 2017",912.27,910.47,917.96,909.28,3.07M,-0.11%
"Nov 03, 2017",913.32,910.82,917.96,908.78,1.91M,0.47%
"Nov 02, 2017",909.03,909.48,912.87,906.46,2.37M,0.05%
"Nov 01, 2017",908.58,905.53,910.47,903.99,2.10M,0.70%
"Oct 31, 2017",902.24,903.74,903.74,897.63,2.34M,-0.36%
"Oct 30, 2017",905.48,897.13,905.98,894.21,2.71M,1.34%
"Oct 27, 2017",893.54,900.2,901.74,887.52,3.74M,-0.24%
"Oct 26, 2017",895.68,882.04,902.99,876.97,14.29M,0.01%
"Oct 25, 2017",895.56,927.93,929.43,890.52,10.68M,-3.86%
"Oct 24, 2017 ",931.48,929.43,937.71,924.44,5.66M,0.20%
"Oct 23, 2017",929.58,927.88,932.77,915.99,2.08M,0.81%
"Oct 19, 2017",922.15,928.83,930.43,918.28,285.00K,-1.08%
"Oct 18, 2017",932.18,918.46,935.42,917.46,1.96M,0.93%
"Oct 17, 2017",923.57,922.95,924.79,917.51,1.31M,-0.32%
"Oct 16, 2017",926.51,927.93,934.54,918.95,1.64M,0.34%
"Oct 13, 2017",923.34,911.32,926.21,908.98,3.22M,1.76%
"Oct 12, 2017",907.38,895.56,908.7,892.01,2.69M,1.60%
"Oct 11, 2017",893.09,899.62,905.61,891.81,2.63M,-0.70%
"Oct 10, 2017",899.35,897.5,905.46,894.33,1.90M,0.40%
"Oct 09, 2017",895.76,897.4,899.5,893.26,1.53M,-0.25%
"Oct 06, 2017",898.05,897,900.22,895.01,1.52M,0.08%
"Oct 05, 2017",897.3,895.51,900.5,894.56,1.67M,0.09%
"Oct 04, 2017",896.5,901.94,903.94,894.68,3.31M,-0.66%
"Oct 03, 2017",902.42,901.99,908.48,896.55,2.20M,0.18%
"Sep 29, 2017",900.84,898.05,908.98,896.13,3.11M,0.58%
"Sep 28, 2017",895.66,885.03,897.5,879.69,13.82M,1.06%
"Sep 27, 2017",886.28,896.01,900.79,883.03,3.67M,-0.88%
"Sep 26, 2017",894.16,892.54,896.3,890.52,5.72M,-0.41%
"Sep 25, 2017",897.88,909.2,909.2,894.31,5.07M,-1.33%
"Sep 22, 2017",910.02,915.36,917.43,907.98,4.12M,-0.82%
"Sep 21, 2017",917.51,921.95,922.2,913.32,3.86M,-0.53%
"Sep 20, 2017",922.37,921.95,928.66,920.58,1.72M,-0.05%
"Sep 19, 2017",922.8,930.38,931.93,921.72,2.12M,-0.58%
"Sep 18, 2017",928.16,924.72,930.15,924.19,2.04M,0.62%
"Sep 15, 2017",922.42,915.96,923.84,914.69,1.88M,0.52%
"Sep 14, 2017",917.66,918.03,924.19,913.72,4.08M,-0.13%
"Sep 13, 2017",918.88,915.46,922.45,909.97,2.50M,0.36%
"Sep 12, 2017",915.56,911.82,917.91,907.13,3.34M,0.65%
"Sep 11, 2017",909.65,894.51,912.47,893.11,5.74M,2.00%
"Sep 08, 2017",891.84,884.73,893.01,883.53,4.16M,1.19%
"Sep 07, 2017",881.31,878.1,886.4,878.1,3.47M,0.38%
"Sep 06, 2017",878,869.94,879.44,867.07,2.88M,0.26%
"Sep 05, 2017",875.73,876.55,880.49,873.56,1.84M,0.25%
"Sep 04, 2017",873.51,880.54,880.54,871.11,1.82M,-0.94%
"Sep 01, 2017",881.84,888.52,888.75,878.59,1.15M,-0.50%
"Aug 31, 2017",886.25,884.03,887.95,876.25,3.65M,0.45%
"Aug 30, 2017",882.31,874.03,883.03,873.08,1.35M,1.28%
"Aug 29, 2017",871.14,877.55,877.55,867.07,2.46M,-0.91%
"Aug 28, 2017",879.17,879.24,883.61,877.22,753.89K,-0.01%
"Aug 24, 2017",879.29,885.48,885.5,877.62,3.94M,-0.56%
"Aug 23, 2017",884.26,873.06,887,873.06,1.68M,1.46%
"Aug 22, 2017",871.56,873.71,875.05,866.47,3.30M,0.22%
"Aug 21, 2017",869.66,875.05,877.55,867.17,2.00M,-0.51%
"Aug 18, 2017",874.13,878.05,878.54,869.56,1.85M,-0.75%
"Aug 17, 2017",880.74,886.15,888.5,874.93,2.73M,-0.89%
"Aug 16, 2017",888.65,879.22,892.91,872.33,2.21M,1.37%
"Aug 14, 2017",876.65,874.55,885.5,872.06,1.79M,0.47%
"Aug 11, 2017",872.58,870.56,877.05,863.65,3.18M,-0.65%
"Aug 10, 2017",878.27,878.05,881.04,874.48,3.89M,-0.23%
"Aug 09, 2017",880.27,883.53,886.55,877.22,1.64M,-0.76%
"Aug 08, 2017",886.98,894.06,896.63,881.09,2.02M,-0.60%
"Aug 07, 2017",892.29,891.02,896.23,890.52,959.33K,-0.10%
"Aug 04, 2017",893.14,886.53,896.38,881.11,1.77M,0.58%
"Aug 03, 2017",888,892.01,894.01,885.23,2.13M,-0.65%
"Aug 02, 2017",893.84,901.49,901.49,889.05,3.70M,-0.31%
"Aug 01, 2017",896.6,888.95,902.57,884.13,4.26M,0.72%
"Jul 31, 2017",890.22,886.8,893.51,881.31,3.68M,0.33%
"Jul 28, 2017",887.27,884.03,891.27,878.59,4.63M,-0.62%
"Jul 27, 2017",892.84,876.05,897.4,873.83,8.98M,2.41%
"Jul 26, 2017",871.83,869.07,875.55,864.33,1.95M,0.45%
"Jul 25, 2017",867.89,877.55,877.55,864.6,5.58M,0.26%
"Jul 24, 2017 ",865.62,853.1,868.07,845.62,9.84M,1.88%
"Jul 21, 2017",849.63,855.15,855.72,848.11,1.94M,-0.46%
"Jul 20, 2017",853.55,845.07,855.6,842.2,1.85M,1.10%
"Jul 19, 2017",844.27,840.63,846.22,839.06,1.99M,0.52%
"Jul 18, 2017",839.91,837.98,842.05,836.81,1.16M,0.07%
"Jul 17, 2017",839.31,839.41,841.95,836.64,1.20M,0.14%
"Jul 14, 2017",838.11,840.08,841.15,834.14,1.22M,-0.21%
"Jul 13, 2017",839.91,842.13,844.77,837.96,2.24M,0.14%
"Jul 12, 2017",838.76,838.13,840.63,827.43,2.87M,0.05%
"Jul 11, 2017",838.33,836.91,843.52,831.7,2.21M,0.24%
"Jul 10, 2017",836.31,833.49,872.06,828.68,669.54K,0.55%
"Jul 07, 2017",831.75,828.58,832.95,827.16,2.76M,0.55%
"Jul 06, 2017",827.23,824.44,829.65,823.84,2.29M,0.57%
"Jul 05, 2017",822.54,824.71,827.91,820.67,2.01M,-0.28%
"Jul 04, 2017",824.84,828.28,831.5,824.17,1.88M,-0.32%
"Jul 03, 2017",827.46,824.46,831.9,821.8,1.75M,0.40%
"Jun 30, 2017",824.19,825.06,828.16,819.68,2.17M,-0.66%
"Jun 29, 2017 ",829.68,831.65,839.08,823.72,4.59M,-0.20%
"Jun 28, 2017",831.37,830.65,835.64,827.06,2.22M,-0.07%
"Jun 27, 2017",831.97,842.62,845.62,826.29,3.00M,-0.66%
"Jun 23, 2017",837.46,849.11,849.48,835.74,2.61M,-1.14%
"Jun 22, 2017",847.11,845.59,856.09,843.72,3.34M,-0.04%
"Jun 21, 2017",847.46,839.43,848.74,837.93,1.71M,0.72%
"Jun 20, 2017",841.4,843.12,845.12,838.06,1.83M,-0.38%
"Jun 19, 2017",844.57,833.64,846.12,832.35,1.91M,1.42%
"Jun 16, 2017",832.77,830.65,835.49,827.21,1.88M,0.29%
"Jun 15, 2017",830.33,832.15,835.94,824.96,1.76M,-0.41%
"Jun 14, 2017",833.74,835.64,838.11,831.65,1.93M,-0.33%
"Jun 13, 2017",836.49,829.03,844.07,828.66,2.53M,0.48%
"Jun 12, 2017",832.52,830.15,836.14,828.16,1.99M,0.12%
"Jun 09, 2017",831.55,818.23,833.15,818.23,2.65M,1.34%
"Jun 08, 2017",820.55,820.12,827.86,819,2.12M,0.24%
"Jun 07, 2017",818.58,818.38,820.62,813.36,1.28M,0.11%
"Jun 06, 2017",817.65,815.68,820.07,813.19,2.50M,0.21%
"Jun 05, 2017",815.96,815.04,817.65,810.7,1.45M,0.08%
"Jun 02, 2017",815.31,815.19,821.22,811.29,1.61M,0.35%
"Jun 01, 2017",812.49,817.68,818.1,808.48,1.68M,-0.46%
"May 31, 2017",816.28,810.7,819.68,809.77,2.66M,0.44%
"May 30, 2017",812.72,813.19,814.94,806.28,2.22M,-0.17%
"May 29, 2017",814.14,808.1,822.17,807.03,2.96M,0.36%
"May 26, 2017",811.19,801.54,814.19,798.77,2.72M,0.55%
"May 25, 2017",806.78,781.81,812.89,781.81,10.05M,3.22%
"May 24, 2017",781.64,782.78,785.98,779.27,1.73M,-0.15%
"May 23, 2017",782.81,788.25,790.02,780.76,1.54M,-0.44%
"May 22, 2017",786.25,780.81,788.25,779.81,1.43M,0.94%
"May 19, 2017",778.89,778.02,783.21,770.91,1.43M,0.27%
"May 18, 2017",776.82,772.78,779.02,772.33,1.55M,0.00%
"May 17, 2017",776.85,777.67,780.96,774.03,1.74M,-0.16%
"May 16, 2017",778.09,775.77,779.27,772.41,1.80M,0.40%
"May 15, 2017",774.97,773.28,776.87,769.41,1.40M,0.11%
"May 12, 2017",774.1,771.23,776.72,766.39,3.07M,0.34%
"May 11, 2017",771.48,773.78,778.27,768.79,1.94M,-0.35%
"May 10, 2017",774.18,768.29,775.77,766.82,1.17M,1.05%
"May 09, 2017",766.17,765.7,771.08,764.62,1.67M,0.06%
"May 08, 2017",765.7,767.29,768.29,762.58,1.87M,0.17%
"May 05, 2017",764.4,769.34,769.74,761.46,1.38M,-0.17%
"May 04, 2017",765.7,767.92,769.74,759.61,2.57M,-0.62%
"May 03, 2017",770.44,775.4,775.4,767.97,1.25M,0.24%
"May 02, 2017",768.59,771.78,773.73,763.48,2.00M,-0.38%
"Apr 28, 2017",771.53,778.22,778.22,766.84,2.72M,-1.41%
"Apr 27, 2017",782.56,771.33,785.23,771.33,8.09M,1.16%
"Apr 26, 2017",773.6,769.76,774.78,732.59,3.90M,0.88%
"Apr 25, 2017",766.82,765.82,771.03,763.1,4.53M,0.26%
"Apr 24, 2017",764.82,747.39,767.79,746.84,10.10M,2.43%
"Apr 21, 2017",746.64,731.37,747.84,725.04,8.63M,2.36%
"Apr 20, 2017",729.45,724.89,731.4,724.86,2.89M,0.91%
"Apr 19, 2017",722.89,721.89,726.76,717.4,2.17M,0.12%
"Apr 18, 2017",722.04,718.4,725.88,717.4,1.82M,0.73%
"Apr 17, 2017",716.8,718.55,720.3,712.54,3.57M,-0.24%
"Apr 13, 2017",718.55,719.9,722.84,716.93,2.40M,-0.24%
"Apr 12, 2017",720.25,717.9,723.36,716.16,1.78M,0.29%
"Apr 11, 2017",718.15,715.41,719,714.16,2.18M,0.37%
"Apr 10, 2017",715.48,719.9,719.9,714.73,1.70M,-0.33%
"Apr 07, 2017",717.83,713.94,720.9,712.71,2.32M,0.03%
"Apr 06, 2017",717.65,714.16,719.9,710.94,3.06M,0.43%
"Apr 05, 2017",714.58,716.03,721.64,712.19,2.87M,-0.06%
"Apr 03, 2017",715.01,721.39,723.44,711.42,2.07M,-0.65%
"Mar 31, 2017",719.67,725.29,725.39,716.68,4.83M,-1.61%
"Mar 30, 2017",731.47,712.41,738.33,710.94,17.16M,2.63%
"Mar 29, 2017 ",712.71,708.82,715.81,708.42,4.29M,0.59%
"Mar 28, 2017",708.52,707.57,710.77,704.98,4.03M,0.73%
"Mar 27, 2017",703.36,710.42,710.42,700.47,2.93M,-1.02%
"Mar 24, 2017",710.59,714.91,715.63,709.42,1.91M,-0.46%
"Mar 23, 2017",713.86,715.61,715.91,709.87,2.46M,0.00%
"Mar 22, 2017",713.86,712.26,716.9,711.32,2.82M,-0.70%
"Mar 21, 2017",718.87,715.41,720.9,715.41,2.78M,0.34%
"Mar 20, 2017",716.46,711.74,718.33,711.39,4.07M,0.72%
"Mar 17, 2017",711.34,707.7,712.16,704.86,1.70M,0.60%
"Mar 16, 2017",707.1,707.48,709.84,705.26,2.49M,0.05%
"Mar 15, 2017",706.73,703.91,708.42,703.71,2.14M,0.42%
"Mar 14, 2017",703.78,709.47,710.49,701.76,3.58M,0.76%
"Mar 10, 2017",698.5,695.95,702.44,695.03,2.93M,0.42%
"Mar 09, 2017",695.55,689.29,697.8,689.29,1.75M,0.14%
"Mar 08, 2017",694.55,692.41,698.05,688.99,1.89M,0.43%
"Mar 07, 2017",691.56,689.59,692.21,686.57,1.56M,0.39%
"Mar 06, 2017",688.84,686.87,693.41,685.03,1.84M,0.27%
"Mar 03, 2017",686.97,690.71,690.71,682.98,1.25M,-0.23%
"Mar 02, 2017",688.52,695.73,696.45,686.6,2.30M,-0.83%
"Mar 01, 2017",694.28,696.67,696.7,691.66,1.74M,0.11%
"Feb 28, 2017",693.51,694.9,696.57,690.71,1.46M,-0.25%
"Feb 27, 2017",695.25,693.91,697.62,687.77,2.34M,-0.05%
"Feb 23, 2017",695.6,700.34,709.1,691.98,17.25M,-0.35%
"Feb 22, 2017",698.02,705.93,707.82,695.88,2.65M,-1.16%
"Feb 21, 2017",706.2,701.46,709.32,697.15,3.13M,0.46%
"Feb 20, 2017",702.99,679.09,706.15,678.07,5.28M,2.33%
"Feb 17, 2017",687,720.9,725.39,678.71,201.13M,3.70%
"Feb 16, 2017",662.48,660.03,665.02,658.66,2.52M,0.43%
"Feb 15, 2017",659.63,654.54,660.53,652.27,3.06M,0.85%
"Feb 14, 2017",654.09,655.54,655.54,650.55,1.22M,0.07%
"Feb 13, 2017",653.65,652.32,656.04,648.16,1.40M,0.51%
"Feb 10, 2017",650.35,647.73,652.92,647.56,1.65M,0.46%
"Feb 09, 2017",647.38,653.25,658.48,644.84,2.23M,-0.61%
"Feb 08, 2017",651.38,652.32,657.89,647.63,2.47M,-0.11%
"Feb 07, 2017",652.12,656.54,657.54,650.03,1.71M,-0.53%
"Feb 06, 2017",655.59,654.69,658.53,654.27,2.16M,0.23%
"Feb 03, 2017",654.07,648.06,656.54,646.81,4.00M,0.95%
"Feb 02, 2017",647.91,651.4,651.4,644.86,2.99M,-0.54%
"Feb 01, 2017",651.4,641.67,653.55,638.83,5.46M,1.48%
"Jan 31, 2017",641.9,639.78,644.91,637.08,3.05M,0.13%
"Jan 30, 2017",641.05,645.04,645.04,638.85,2.66M,-0.54%
"Jan 27, 2017",644.52,648.06,648.56,642.57,3.43M,0.10%
"Jan 25, 2017",643.87,634.89,646.36,633.64,7.82M,1.82%
"Jan 24, 2017",632.37,623.61,634.34,623.24,5.13M,1.84%
"Jan 23, 2017",620.94,616.63,623.61,616.53,2.40M,0.67%
"Jan 20, 2017",616.8,616.63,621.12,613.63,6.97M,0.00%
"Jan 19, 2017",616.78,621.07,621.07,616.13,1.76M,-0.51%
"Jan 18, 2017",619.92,619.07,626.61,619.05,2.31M,0.33%
"Jan 17, 2017",617.87,622.12,624.81,616.75,1.78M,-0.73%
"Jan 16, 2017",622.44,615.38,623.34,615.03,1.88M,1.23%
"Jan 13, 2017",614.88,618.12,618.47,612.94,1.93M,-0.20%
"Jan 12, 2017",616.13,616.13,620.47,611.39,1.46M,0.08%
"Jan 11, 2017",615.63,607.4,617.68,606.4,4.67M,1.62%
"Jan 10, 2017",605.83,596.77,607.05,596.32,2.77M,1.60%
"Jan 09, 2017",596.27,598.09,600.74,594.75,2.29M,0.13%
"Jan 06, 2017",595.5,593.73,597.87,592.78,2.76M,0.63%
"Jan 05, 2017",591.78,593.18,595.92,590.24,3.39M,0.06%
"Jan 04, 2017",591.43,593.6,594.68,590.59,3.48M,-0.37%
"Jan 03, 2017",593.63,599.07,599.64,591.56,1.92M,-0.60%
"Jan 02, 2017",597.22,603.38,603.71,594.7,1.85M,-0.75%
"Dec 30, 2016",601.76,598.67,604.65,598.64,2.03M,0.08%
"Dec 29, 2016",601.26,591.18,602.63,589.41,4.05M,1.55%
"Dec 28, 2016",592.06,593.63,596.15,589.19,3.25M,0.13%
"Dec 27, 2016",591.28,588.34,592.13,585.65,2.45M,0.87%
"Dec 26, 2016",586.2,587.97,591.73,583.75,2.09M,-0.95%
"Dec 23, 2016",591.81,584.2,593.3,583.35,2.38M,1.12%
"Dec 22, 2016",585.25,586.89,588.44,582.9,1.40M,-0.58%
"Dec 21, 2016",588.69,590.69,591.18,586.2,1.33M,-0.16%
"Dec 20, 2016",589.64,586.69,591.18,584.55,2.09M,0.44%
"Dec 19, 2016",587.07,587.09,588.44,583.95,1.58M,-0.47%
"Dec 16, 2016",589.84,586.99,591.18,584.47,1.63M,0.49%
"Dec 15, 2016",586.99,580.81,595.92,580.51,2.47M,0.08%
"Dec 14, 2016 ",586.54,592.18,592.68,585.4,2.16M,-0.89%
"Dec 13, 2016",591.81,588.81,593.85,587.97,1.26M,0.15%
"Dec 12, 2016",590.91,594.68,594.75,589.24,1.71M,-1.16%
"Dec 09, 2016",597.82,598.22,599.81,592.68,2.19M,-0.10%
"Dec 08, 2016",598.42,592.18,601.44,592.18,2.15M,1.51%
"Dec 07, 2016",589.49,599.59,601.61,582.2,2.81M,-1.08%
"Dec 06, 2016",595.9,596.17,600.09,593.78,1.35M,-0.16%
"Dec 05, 2016",596.85,592.48,598.14,586.94,2.28M,0.61%
"Dec 02, 2016",593.23,593.18,599.64,587.04,2.03M,-0.68%
"Dec 01, 2016",597.3,599.81,602.61,595.18,2.24M,-0.20%
"Nov 30, 2016",598.47,591.18,599.67,589.24,3.22M,1.77%
"Nov 29, 2016",588.07,591.03,595.15,586.94,1.97M,-0.48%
"Nov 28, 2016",590.91,588.81,598.12,587.74,2.07M,-0.41%
"Nov 25, 2016",593.33,583.2,595.27,577.71,2.98M,2.04%
"Nov 24, 2016",581.46,590.69,591.83,579.16,7.64M,-1.62%
"Nov 23, 2016",591.06,600.16,600.16,589.24,1.77M,-1.11%
"Nov 22, 2016",597.69,602.06,602.06,593.35,5.01M,-0.06%
"Nov 21, 2016",598.02,608.4,608.4,592.86,2.78M,-1.05%
"Nov 18, 2016",604.35,616.63,616.63,603.26,3.44M,-1.53%
"Nov 17, 2016",613.73,617.77,623.06,611.21,2.41M,-1.14%
"Nov 16, 2016",620.79,632.59,632.59,618.65,4.32M,-0.83%
"Nov 15, 2016",625.98,637.33,643.07,623.94,6.26M,-1.65%
"Nov 11, 2016",636.48,635.59,639.58,631.39,3.57M,-0.22%
"Nov 10, 2016",637.86,630.47,640.08,625.66,5.35M,2.18%
"Nov 09, 2016",624.24,598.67,627.3,596.35,6.82M,-0.24%
"Nov 08, 2016",625.76,624.16,627.6,618.67,2.67M,0.39%
"Nov 07, 2016",623.34,624.61,626.03,618.62,2.84M,0.46%
"Nov 04, 2016",620.47,625.01,625.01,619.5,2.87M,-0.90%
"Nov 03, 2016",626.08,621.12,628.6,614.51,3.16M,0.71%
"Nov 02, 2016",621.69,624.16,626.46,619.37,3.24M,-1.08%
"Nov 01, 2016",628.5,626.61,630.52,622.14,1.70M,0.52%
"Oct 30, 2016",625.26,630.25,630.25,623.61,383.11K,-0.46%
"Oct 28, 2016",628.13,625.86,629.55,618.67,2.66M,0.56%
"Oct 27, 2016",624.66,618.12,627.1,610.72,5.81M,1.03%
